User ID,First Name,Task ID,sub,Media URL,Media URL Shared,Type,Processed Text,Fear,Anger,Confident,Joy,Sadness,Analytical,Tentative
185,Debbie,10,d,https://drive.google.com/open?id=141ShN1d7yqcrIGpwlIvr02ZT2A90Zilg&authuser=nick@gauge.io,https://drive.google.com/open?id=141ShN1d7yqcrIGpwlIvr02ZT2A90Zilg,video,debbie im mobile site telephoneso phones im page prefer phone authorized carriert mobile mobile store amazon ebay preference mobiles people carrieryou amazon phone senior care mobile people verizon online convenience shopping online scroll timeim phones pretty yall feature biggest price dont budget prefer paycancel phoneso coming samsung galaxy im fan apple phone special offer lending special offers apple iphoneyou apasa model iphone samsungs samsung phonei durabilityand callsis samsung galaxy note lg im fine lg ill skip oneheres elegy heres version apple iphone wait awhilethings price rangenice apple samsung lg familiar brandin mobile river heard excellent price begin price im familiar withmotorolas sing dated motorola pricesheres mobile revel samsung telephone phone payum um phone features phones half start wearing lose volume home phone dont cut batteries charging im phonebut samsungs waited ahead ofem thirdim month months retail price budgetsee scrolling downyou samsung version lg lg alcatel hit cheap phone flipwho flip im phones primary concern price pricereally um michael im compare outrageous fee phone dont price rangethe light forgive phone live time pretty smartphones samethis day served kneeson deals yeah deals top page deals expensive telephonesive mobile vault yearsso dont service company phone shop phone shopping tmobile phone,0,0,0,0,0.666293,0,0
185,Debbie,8,a,https://drive.google.com/open?id=14-qPQ1bBH-lfBoO2RDRPwh_7IlVurCwO&authuser=nick@gauge.io,https://drive.google.com/open?id=14-qPQ1bBH-lfBoO2RDRPwh_7IlVurCwO,photo,hate dumb thermostat house degrees time smart thermostat manual current thermostat reliable shuts recording correct temp upgrade programmable thermostat control phone,0,0.575084,0,0,0,0,0
185,Debbie,8,b,https://drive.google.com/open?id=142wIsay0KQuZvQinCsvyYg9cns3d7adR&authuser=nick@gauge.io,https://drive.google.com/open?id=142wIsay0KQuZvQinCsvyYg9cns3d7adR,video,wrap site reading fairly decent past tivo found call tivo directly lot times deal directly buy call evil offers redirect buy refurbished found antenna features upgraded remotes bit pay decide lot money cheaper buy call talk upgrading past pretty generous step timing um guess super price match guarantee yeah price tegel yeah tivo breaks buy tivo oftentimes sell versions cheap free customers gonna upgrade version top line looked past oth versions fairly glad coming lot people cutting cable direction gonna guess patience watching screen scroll bye shopping drives crazy read speed pretty team trust judgment listen pretty page disagreement timing apt jump board brand care brand decision wait temptation wait means expensive decision decision guess decision timing personal agree ready phone call tivo final decision phone guess nighti love technology google maps phone saved destination,0,0,0,0.511474,0,0,0.582862
185,Debbie,7,a,https://drive.google.com/open?id=1Fs9ll6QOfs6JiN0lyNgwwcj2lFiltQXV&authuser=nick@gauge.io,https://drive.google.com/open?id=1Fs9ll6QOfs6JiN0lyNgwwcj2lFiltQXV,video,debbie savannah kitchen keeping warranty information stove stack information boxes anymore warranty garbage disposal recently purchased xfinity packet extra cord envelope garage control vacuum cleaner purchased home depot home depot operating stress inch lip tv tv proscan condensing unit dirt devil steamed hot water heater heat pump boxes anymore read article people boxes electronics threw information stove boxes manuals seldom refer awesome youold warranty manualsvery seldom refer manuals days products stop easy buy products receipts return product brochures products days online questions garage opener refer manual,0,0,0,0,0,0.725793,0
202,Susan,10,a,https://drive.google.com/open?id=13L7BNRolL0Wd-KYv9xIM1AmyM3WViNXo&authuser=nick@gauge.io,https://drive.google.com/open?id=13L7BNRolL0Wd-KYv9xIM1AmyM3WViNXo,video,alright againwrap site onso reading fairly decentprobably wantnow past weve evil found call tivo directlya lot times ill deal um directly buy isi call tivo offers redirect buy withlike refurbished somethingbut um found theantennen features wantlooks theyve upgradedremote bit tooso posted lot moneyandid cheaper ifbest buy cult talk tellem upgrading past ive theyve pretty generous thingsso step bealright timing umif umi guess super id price match guaranteeuse yeah price evil yeahok table breaks buy notand tivo oftentimes sell versions cheap freejust customers upgrade wouldnt wantthe version coz top line atand looked pastthey havent ota versions fairly newim glad coming backcause lot people cutting cable andthis direction goalright guess patience watching screen scroll byand shopping drives crazycause dont read speedbut pretty team trust judgement welike listen umpretty page disagreement timing apt jump board brand ami dont care brand decisioni dont wait temptation wait andwell means expensiveso decision decisions guess decision timing personalbuti agreewhen ready phone call tivobefore final decision phone youand guess endthank night tivo conclusion,0,0,0,0,0,0,0.564283
202,Susan,10,b,https://drive.google.com/open?id=13ip3YRcUbyiqxvrDjH1UaaOOsqmTe7dF&authuser=nick@gauge.io,https://drive.google.com/open?id=13ip3YRcUbyiqxvrDjH1UaaOOsqmTe7dF,video,alright toocause disappeared beforebut minutes uploaded hopefullymaybe table tables home tourone ofem obsolete doesnt record antenna weve cut cablecut ties cable expensive antennabut records time record antennaand record time started buy store brick mortar optionbecause support answers problemwe started searching hate typed tableand ota means airwaves narrowed version buy thetivo site wait andlook atwell evil boltwhich refer started buycause result dirty boy dealer prices talk lot easier bring ifin toour current antenna weve channelswith antenna depending onwhich season retain channels onceso upgrading antennathis read free tv channels butthis hds terabytes space lot memory yearsand record play intenerate antenna yeahandwhich recent empty nesters kids dont tvs basically watch watch upstairs bedroom theold original table download programs line tivo slow soi tv bedroom watching movies stuffjust dvd intent nowso hours dont care bout hd original tivosi fourth eventually wear obsolete tvs giving weve forforeverprobably startedand dont care dbi ourrecordingthing low fit mall huge thatart evil tv oldand hd dont care antenna dont getand pixels watch buy menus sobecause tivo started ti vo whats whats currentand actual storesbecause talk question easy pick easy returnnothing wrong boys service dont sit wait easier directly talk tounfortunately invaluable miles rosevillenearest shipped buy buy issuesyep read thingsi laugh frequently bought togethersometimes thatpeople competitors time nightand people reviews indicatorus humans thinkand mind thatmost people inclined leave negative positive negative peopleare feel pretty means dont forever reason jews threes honestso pros cons people people likethis guy extremely disappointednamely real detailed reason scan real backthey accord remote couldnt awaytotally understand hes pleased thattill yeah luck readingand premium price premium featurestruth dvroto air ota recording buy curing themtivo expensive tivo hadand weve pretty luck timeand stand product weve bad evil bought lifetimeservice broken included lifetime againyeah fourth weve tv time bought becausejust weve timeday review hes happy day prime easier luck studying welli ago upset monthslisten weeks monthsthings change dont change model change programming um original software gotupdated recently lot months ago heyou pretty experience likeyou tivo hulu netflix andyoutube bunch sort tv sort blu ray players sothats handy thereyou likes romeo dealok stop wrap um thoughlast time tivo shopping,0,0,0,0,0.702619,0,0
202,Susan,8,a,https://drive.google.com/open?id=13m9Gp2xdnL8YceeMtnmMNgtdILDDCfIH&authuser=nick@gauge.io,https://drive.google.com/open?id=13m9Gp2xdnL8YceeMtnmMNgtdILDDCfIH,photo,scrapbooked day computer time lot pages print books forevercom,0,0,0,0.614231,0,0,0
202,Susan,8,b,https://drive.google.com/open?id=13xHnz3xWjGzDvE2bUo3xyI6niGBE7HmN&authuser=nick@gauge.io,https://drive.google.com/open?id=13xHnz3xWjGzDvE2bUo3xyI6niGBE7HmN,photo,phone disturb volume set rings cool theaters church picked subtle ring tone starteling cell phone people ring prefer unreachable land line hard restarted double checked setting,0,0,0,0,0,0,0
202,Susan,7,a,https://drive.google.com/open?id=13mLQw3uDyGN4ho7Y-TftzhzeqIwcP6K-&authuser=nick@gauge.io,https://drive.google.com/open?id=13mLQw3uDyGN4ho7Y-TftzhzeqIwcP6K-,video,guess manuals brochures inserts packages smile reference warranty online similar sell ebay nice book habit eventually generous pass throw thrown appliances moved electronic life die baskets paper adds ebay lifetime warranty mechanical electronics kitchen shears replaced information insert package pampered chef lifetime warranty habit gonna stuff revisited,0,0,0,0.555061,0,0,0
202,Susan,7,b,https://drive.google.com/open?id=14CphnkNjriSQ8BVOfIs3BeA72AZH14ZP&authuser=nick@gauge.io,https://drive.google.com/open?id=14CphnkNjriSQ8BVOfIs3BeA72AZH14ZP,video,alright manuals handbooks electronic appliances office file cabinet summer time file category broad categories house appliances electronics farage kitchen living motorcycle read berger category built house bedroom sorted opposed wait lot rid overtime rid books summer project wind paper boxes dont couple weeks deciding item decided item box disposed overused rap christmas exceptions house stand keeping stuff dont goodnight keeping manuals,0,0,0,0.591952,0,0.757187,0
210,Annemarie,10,a,https://drive.google.com/open?id=14BdzzbLSAOt919K4kVHfeYWQQ8vahe1v&authuser=nick@gauge.io,https://drive.google.com/open?id=14BdzzbLSAOt919K4kVHfeYWQQ8vahe1v,video,alright iphone bit mentioned previous post feel time iphone coming outno ready call mail lower battery doesnt forthand memory upgradingbut essentially upgrade horizon applecom homepage advertising axe accessbut phones coming outcause home technology bugsso speak prefer phone mineand apple compare iphone modelssoi success plusmy sisters aid pluswith newaccess access max bigger dont pluses becausesee compared version versioni prefer phone easier mind left comparisonyeah filmed successand dont biggerand iphone appsor theyre byand guess accessso theyre comparable size color wantthe main difference iphone home screen button bother meive id surface youre watching arm pass codethe surface upgrading idyou ive heard funny jokes doesnt youi kinda touch id touch id iphone everythingyou save passwords im guess idthe bionic chips clue access leftthis phone meters water minutes im clumsythats ensuring plan phones matter whatthe wireless charging onis features mine wireless charging stand home cozthe watch upgrading im pretty allof devices coming im sorrythats lined called gigabytesonyou pretty becauseyour phone slower messages dont delete emails id delete message threadsso buy ina gigabyte ive beforei gigabyte upgrade middle access display settings onsoi nonothing stands mebecause toi im tech savvy dont size weight weights issuethe size width opposed toif thereand inches dont thatand splash water resistanceso reads waitcause player buy sowhat disco force technically splash water dust resistantalthough splash water fine butit nice meter meters herewhatever assistancelike chip doesnt menow camera cameras liketaking pictures im video iphonehas screen recording updates mind canal screen recording phone easier video herebut versus accent access portrait modewhich nashville friends brother pretty nice pictures um portrait lighting effects change background photo intothat reason axe access running water resistantvideo recording ofi knowno id research stereo recordingcause reallysticks outfront camera means selfiesame concept portrait lighting thatfilter phone therecarriers verizoncellular wireless data secure offering stationthe arch apple phoneface time audio playback video playback siri power battery power batteryis sickok doesnt lasted hours haveand wanna upgrade figured hours previous posthow battery charger hours means hours phone minutes sets half hours moreohlets itll youthe internet allwhich compare hours hours video playback alsoan audio playback ill talk phone upgrade phone toup charge minutes goodmine doesnt belooks theyre charged difference lasting chargeincluded headphones ear pods lighting kentucky connectorcause newadapter bottom guess chargeat timesensorsnot doesnt meand text research applecom verizon store price upgrade cost features similar omg service concerns fees deductibles asurion service cover accidental damage lost stolen products time service service happen home bring device location,0,0,0,0,0.720072,0,0
210,Annemarie,8,a,https://drive.google.com/open?id=14CQJHGcpGmDnuasHaAiHs5Eq3-PR5ScE&authuser=nick@gauge.io,https://drive.google.com/open?id=14CQJHGcpGmDnuasHaAiHs5Eq3-PR5ScE,photo,frustrates technology acts instance emails office app school boss calendars merged boss password reason kicks emails password option deleting account adding talk issue attorneys calendars clerk remedy call people firm bc familiar network permissions,0,0.507045,0,0,0,0,0
210,Annemarie,8,b,https://drive.google.com/open?id=14Gq734MA0G6-E4J00GWtYaxl_C0W0LMh&authuser=nick@gauge.io,https://drive.google.com/open?id=14Gq734MA0G6-E4J00GWtYaxl_C0W0LMh,photo,picture depicts hate technology im time server image reality times weekend people caught technology dont interact people anymore observe time set rules friends family dinner phones silent dinner period round,0,0,0,0,0.702599,0.579367,0
210,Annemarie,8,c,https://drive.google.com/open?id=14GKp9GVO4eQvzLrss6lKNrpawffefssT&authuser=nick@gauge.io,https://drive.google.com/open?id=14GKp9GVO4eQvzLrss6lKNrpawffefssT,photo,love technology connected wirelessly bluetooth internet love listen music stuck rush hour traffic switch stations voice command iphone update siri interact pandora siri accessed car bluetooth favorite tunes clutch hour commute rush hour,0,0,0,0,0,0,0
210,Annemarie,11,a,https://drive.google.com/open?id=14Lw6NOA_su66Z3J27x0zYbywsOtoEa8p&authuser=nick@gauge.io,https://drive.google.com/open?id=14Lw6NOA_su66Z3J27x0zYbywsOtoEa8p,photo,mentioned warranty major household appliances electronics purchased online alexa saved mothers email folder home computer warranty alexa washer dryer iphones surface pro sisters apple watch mac book pros growing taught worth extended warranty bc happen technology personally paid recently surface pro iphone surface pro virus buy warranty microsoft lifetime extended warranty months ago iphone fell landed perfectly screen shatter monthly insurance plan tech guy campus replace screen person asurion phones geek squad plan service tech geek squad,0,0,0,0,0.769676,0,0
210,Annemarie,7,a,https://drive.google.com/open?id=14VVQF_P5d7s7r-DX6JIebZB_DST5w93w&authuser=nick@gauge.io,https://drive.google.com/open?id=14VVQF_P5d7s7r-DX6JIebZB_DST5w93w,photo,drawer papers computer holds warranty manuals major appliances house,0,0,0,0,0,0,0
210,Annemarie,7,b,https://drive.google.com/open?id=14iQ3gQQK6c70GmIeP4GaL9jTEGQJzZ_O&authuser=nick@gauge.io,https://drive.google.com/open?id=14iQ3gQQK6c70GmIeP4GaL9jTEGQJzZ_O,photo,device threw box cleaning bc camera wires disk manual envelope warranty tv date,0,0,0,0,0,0,0
210,Annemarie,7,c,https://drive.google.com/open?id=14phEV8DmuD-BRMGAcbbLlbd0rHfvirpo&authuser=nick@gauge.io,https://drive.google.com/open?id=14phEV8DmuD-BRMGAcbbLlbd0rHfvirpo,photo,basket school bills warranty manuals boxes laptop home move bc realized didnt buy warranty basket,0,0,0,0,0,0,0
221,Ariadne,10,a,https://drive.google.com/open?id=14IbkvUwZjs7EpHclXdV7Zw_RhvWWAxsd&authuser=nick@gauge.io,https://drive.google.com/open?id=14IbkvUwZjs7EpHclXdV7Zw_RhvWWAxsd,video,love horizon website moto option warranty honestly buy store verizon hey phone talk directly coverage phone basically pay bit phone bill month means phone replaced fault worried manufacturer warranty worried phone wrong phone warranty fixed worried breaking phone warranty tv tv tv break bought actual warranty tv phone insurance break lose pay amount money,0,0,0,0,0.799907,0,0
221,Ariadne,10,b,https://drive.google.com/open?id=155F4FoC77-Jr3cgXr64UVWQwussQe5Ug&authuser=nick@gauge.io,https://drive.google.com/open?id=155F4FoC77-Jr3cgXr64UVWQwussQe5Ug,video,record computer screen capture search phone involved laptop gonna phone moto play version mm lodos iii play click moto moto zu play guess moto xiii play tech specs battery life display rear camera love taking selfies wow story gigs pretty cheap movie camera buy phone oil website buy verizon upgrade guess speaker moto mods click phone projector speaker expensive yeah nice waterproof cool phone wet lot tours rain splash bathroom cool voice control yeah guess warranty buy cart shell aha moto care protection coverage months yay yeah terms conditions basically figure cover wrong phone cover lose break warranty includes extending warranty falls yeah covered furnish labor replacement equipment repair operational mechanical breakdowns accidental damage handley confusing yeah covers cover buy coverage buy phone motorola site verizon yeah explaining includes buy verizon site wait gonna start video,0,0,0,0,0.792257,0,0
221,Ariadne,8,a,https://drive.google.com/open?id=15BLTVFafhazrIGhlmvV-koSemk0Ss0nZ&authuser=nick@gauge.io,https://drive.google.com/open?id=15BLTVFafhazrIGhlmvV-koSemk0Ss0nZ,photo,hate technology playing xbox day controller died didnt fresh aa batteries scour house borrow remote soundbar dead door access batteries lithium batteries starting feel fashioned annoying,0,0.632306,0,0,0,0,0
221,Ariadne,8,b,https://drive.google.com/open?id=15KW0FlypGzjnn4h-vSztk4yBxiBfvPNy&authuser=nick@gauge.io,https://drive.google.com/open?id=15KW0FlypGzjnn4h-vSztk4yBxiBfvPNy,photo,love technology makes happy quickly access netflix spotify tv amazon fire stick switch phone computer tv easily instance im watching netflix tv im dinner move bedroom ready pause tv start watching immediately computer,0,0,0,0.666815,0,0,0
221,Ariadne,11,a,https://drive.google.com/open?id=15JY5_No3SRU8fVbcjygSVzpHUtQzlNQx&authuser=nick@gauge.io,https://drive.google.com/open?id=15JY5_No3SRU8fVbcjygSVzpHUtQzlNQx,video,device warranty tv westinghouse tv tv buy reason brand tv slightly model stopped couple power examine damaged screen souls tv brand tv westinghouse buy cheap price decided buy warranty happened geek squad warranty guess buy tv valid couple basically remember paid bucks worth tv deal hey gonna sort cheaper brand tv breaks fixed easily warranty macbook amazon accident production plan bought pretty buy phone insurance drop damaged lose pay hundred bucks phone replaced whateveri carrier added monthly bill month basically replacement phone mine,0,0,0,0,0.837735,0.544463,0
221,Ariadne,7,a,https://drive.google.com/open?id=15VseIzIrQhmrcpY5uUA_Dv2k-y04q-Br&authuser=nick@gauge.io,https://drive.google.com/open?id=15VseIzIrQhmrcpY5uUA_Dv2k-y04q-Br,video,honestly stuff devices lot files stuff looked drawer manual tv tv month ago remembered manual feel online toss drawer type terms warranty um honestly stuff access online tend worried keeping paperwork,0,0,0,0,0.647661,0,0
240,Renee,10,a,https://drive.google.com/open?id=1518Z0FYN19V6gYUSH0-BtUTk--p03cgA&authuser=nick@gauge.io,https://drive.google.com/open?id=1518Z0FYN19V6gYUSH0-BtUTk--p03cgA,video,son newlaptop collegedont amazoncom prime account andthis makes easy shoppingand ill laptopsnow ill whats speciali dont seller laptops ballpark range thisibm pretty seller onumi amazondoes libel laptops amazon choice sellers im select buy ratingthat means lot peoples opinions comment onhow feel product theyve umimma painting laptops reason pay premium dollar forallow lot laptop college kid excessivealso operating system windows forward keyupkeypadon keyboard featureum chrome bookabout son chrome book compatible people windows word ik ceterathere applications compatible word run chrome bookthe chrome book doesnt viruses son throughjust ruining laptops eaten malware viruses dont buthe spray upheres racing price displays inches im pleased thatum forward lot times ill swing buy story shopping online online shopper hereand ill price comparisons ill amazon fora brandof laptopas opposed buy gotta laptop park nowlets computers tabletsand laptopssarah guess laptop store starting pricethis timei feel son doesnt bells whistles dont giving kid thisreally speed storage cetera laptop laptop theyre college becauseher party theyre college college kids dis respect peoples devices theyre lot word processing exceptionaltalented computer person programming applications highly skilled arenai specific brands dale hpso ithere decent hp laptop amd series bad priceso thatmodelgo amazon price comparisonheading share time shopping laptop shopping laptopceleron lower performance processori buy added support options skilled,0,0,0,0,0.664752,0,0
240,Renee,8,a,https://drive.google.com/open?id=151xqzyQuc2F2LBWboppuaoXHnYna29PF&authuser=nick@gauge.io,https://drive.google.com/open?id=151xqzyQuc2F2LBWboppuaoXHnYna29PF,photo,frustrated technology taking picture phone upload task pictures wont display app retrieved cell phone snapshot texted cell phone project yesyes luck development sorta nature figure weird blank notice pictures videos accessing camera update app,0,0,0,0,0,0.520668,0.58393
240,Renee,8,b,https://drive.google.com/open?id=1G7KzbiW-5e9clDzz-B9liN7fhGIMUQ8Z&authuser=nick@gauge.io,https://drive.google.com/open?id=1G7KzbiW-5e9clDzz-B9liN7fhGIMUQ8Z,video,front hey pedal pass dislike stopbmx racing cell phones camera capabilities videos pictures grandson racing bmx bike makes heart happy love sharing friends family,0,0,0,0.870166,0,0,0
240,Renee,7,a,https://drive.google.com/open?id=1FrKQ-gIC4qCOHIekJK9DNYoZeh9K1tkG&authuser=nick@gauge.io,https://drive.google.com/open?id=1FrKQ-gIC4qCOHIekJK9DNYoZeh9K1tkG,video,phones computers hardware save manuals feel manuals online save courts stuff hung guess pretty pretty byeboxesyes,0,0,0,0,0,0,0.975816
252,Kayla,12,a,https://drive.google.com/open?id=1Dvovj__ij5UYaXvJFft5Gn35rdC_z2gV&authuser=nick@gauge.io,https://drive.google.com/open?id=1Dvovj__ij5UYaXvJFft5Gn35rdC_z2gV,video,,0,0,0,0,0,0,0
264,Matthew,12,a,https://drive.google.com/open?id=1cJB0erAUqS3GdV-qR8dhdoY6W3b9gZTO&authuser=nick@gauge.io,https://drive.google.com/open?id=1cJB0erAUqS3GdV-qR8dhdoY6W3b9gZTO,video,,0,0,0,0,0,0,0
266,Alaina,10,a,https://drive.google.com/open?id=16P2sphfgNH8jBdAkgFM92TFuHMeUr2LA&authuser=nick@gauge.io,https://drive.google.com/open?id=16P2sphfgNH8jBdAkgFM92TFuHMeUr2LA,video,section cut switch websites copy model amazon google search price buy walmart amazon amazon expensive buy model yeah price match guarantee fight series geek squad protects product forty price tv squaretrade sling trial familiar accessories roku hdmi inputs roku gaming stuff blu ray splitter current tv reviews star reviews month ago excited tv picture random company responded messed menu watch tv roku operating system bad sounds user error buys site heard lot gaming nice roku operating system dolby vision terrible dolby vision care research huh web pc connection voice remote internet half stars music seventy dollars cheaper samsung horrible remote lag whoo annoy mm goodness funny fly trapped stop review instructions answeredsecond segment im unsure practical applications type covered fee warranty service initial impression read sounds true trust company devices managed company risky manage individual items basis dont lot dollar equipment monthly fee appealing tend purchase extended warranty money rebated worlds coverage refund didnt im leery warranty flat fee deductible applied item hope helps ive enjoyed experience,0,0,0,0,0.714781,0,0
266,Alaina,10,b,https://drive.google.com/open?id=16cg9aH3hyCfk0QjiqC83ACgokxUV50iX&authuser=nick@gauge.io,https://drive.google.com/open?id=16cg9aH3hyCfk0QjiqC83ACgokxUV50iX,video,technology upgrade roku player items amazon amazon lot reading reviews wide variety products type roku system heard summary weird phone search prime recent da da da da reviews stars mmm tv begin roku hmm cool tv roku player led combined sponsored installation pretty inch huge protection plan assuming buy add time covered mechanical electrical squaretrade cancel anytime yeah add honestly situation inexpensive feel comfortable risky purchase mmm pretty reviews play video gonna play video recording talk feature roku moment tv school cool idea ccz technology expertise clicked energy guide brand tcl hmm brand bad brand difference read questions lot amazon sake time descriptionfirst segment,0,0,0,0,0,0,0
266,Alaina,11,a,https://drive.google.com/open?id=16zbyimxNEfAtNHEQIAe3udQ5NNrjkEes&authuser=nick@gauge.io,https://drive.google.com/open?id=16zbyimxNEfAtNHEQIAe3udQ5NNrjkEes,video,talking warranty dont traditionally buy extended warranty electronic items feel inherently pretty disposable helpful research ticket items appliances stuff typically sort extended warranty buy electronics costco lot costco offer extended warranty pastthe original manufacturers date costco handy based membership receipt appliances dolike washing machine refrigerator lowes card tracked purchase electronics registering product buy mygeeky research nature love consumer feedback fill warranty andcustomer service reply cards typically username password individual product registrations makes iteasy im figure died warranty fixed recently product fitbit quit charging chatted online found thatit defect savvy uh expensive dont traditionally warranty information specific booklets stuff previous videos feel wrong throw product manuals appliances ticket items sell house sell bought apple care ive extended phone screen replacement care depending cost item dont typicallypurchase extra warranty dont geek squad buy types ofplaces im typically person purchases extended warranty past dont organize info specific idea expires dont confidence tech buy oftentimes frustrating,0,0,0,0,0.535038,0.525311,0
266,Alaina,8,a,https://drive.google.com/open?id=183gcCd78BeAcxMQUjBZz-0FYsRD0ksr-&authuser=nick@gauge.io,https://drive.google.com/open?id=183gcCd78BeAcxMQUjBZz-0FYsRD0ksr-,photo,tech frustration printer doesnt printing wirelessly usb connection hp app finally print pc phone im ink technology house printer consistently fails annoying print hmmm remember complaining printer previously dont remember context,0,0.710513,0,0,0,0.676008,0
266,Alaina,8,b,https://drive.google.com/open?id=185ZHdf4kpAUt0IbcMybwRhY-SWqsseM7&authuser=nick@gauge.io,https://drive.google.com/open?id=185ZHdf4kpAUt0IbcMybwRhY-SWqsseM7,photo,love technology resort past weekend family didnt combination google maps waze yelp table weather helped weekend stressful loved phone solutions real time,0,0,0,0.74685,0,0.513989,0
266,Alaina,7,a,https://drive.google.com/open?id=185NL9SjaHKi8w1CihkU054ijDgKb85rb&authuser=nick@gauge.io,https://drive.google.com/open?id=185NL9SjaHKi8w1CihkU054ijDgKb85rb,video,garage crazy boxes yeah guess boxes cuz guess sell monitors stuff junk wow garage musty yeah messgarage mess boxes,0,0,0,0,0,0,0.839577
266,Alaina,7,b,https://drive.google.com/open?id=18JmZ2A55yckDrGcIKPXmA9F4H3kIYQCy&authuser=nick@gauge.io,https://drive.google.com/open?id=18JmZ2A55yckDrGcIKPXmA9F4H3kIYQCy,video,hey night pack rat master file periodically clean nice collection touched ipod phone boxes monstrosity software owners manuals obligatory stash cds dvds ironically cricket software garage terms boxesdrawer mess owners manuals,0,0,0,0,0,0,0
363,Kimberly,8,a,https://drive.google.com/open?id=15hRNLjhnOXKxFW6I9ki0stpqPrLqOVdr&authuser=nick@gauge.io,https://drive.google.com/open?id=15hRNLjhnOXKxFW6I9ki0stpqPrLqOVdr,photo,technology frustration email trash folder deleted emails,0,0.534596,0,0,0,0,0
363,Kimberly,11,a,https://drive.google.com/open?id=15uLAhhaM5cQGO0JYff5zcziduTNeZcHL&authuser=nick@gauge.io,https://drive.google.com/open?id=15uLAhhaM5cQGO0JYff5zcziduTNeZcHL,video,dont um dont buy extended warranty products theyre hard buy product expecting amount time hand expecting amount time technology current andanything buying version product dont worth mail product fix send hassle buy extended warranty husband bought car icant dont feel extended warranty correct,0,0,0,0,0,0.699865,0
363,Kimberly,10,a,https://drive.google.com/open?id=15qNrqQtupKT_ACtzZBfydi8Cnp2x8p1h&authuser=nick@gauge.io,https://drive.google.com/open?id=15qNrqQtupKT_ACtzZBfydi8Cnp2x8p1h,video,underneath table bedroom box sons tracfone box plantronics earbud days phone tandy closet judge closet laptop box son xbox boxes bedroom box saver save sort instruction manuals talking desk box box household appliance books manuals hang gonna avalanche save reason guess receipts stuff electronics pretty random stuff organized manner boxes byefirst screen capture,0,0,0,0,0,0,0.70758
363,Kimberly,8,b,https://drive.google.com/open?id=16Eh-n4NOb5zDvPv0s83lefoRFbkaZhm_&authuser=nick@gauge.io,https://drive.google.com/open?id=16Eh-n4NOb5zDvPv0s83lefoRFbkaZhm_,video,typically upgrade upgrade head verizon telecoil provide provider pretty upgrade phone pops bit offers phone shop bunch options apple team android tend phone camera specs camera fast terms ram capabilities storage huge amount pictures friends family secure phone tend android google type real real android eventually coming supposed foldable flat screen phone pretty cool offer spending money music bit samsung pretty excuse upgrade adaline bit options heard google pixel pretty cool lg forgot lg phone video cool bells whistles pretty honestly iphone wife children issues deal day cameras horrible yeah fan reason android google lg type install type app install phone developers phone technically test apps apple jailbreak google pixel excel cover capture store world pixel excelled pixel features smart camera takes beautiful photos light fast changing charging battery google assistant built phone warranty peace mind pretty cool included verizon blah blah blah half guess bad excellent phone quirks read reviews people advice iphone user awesome awesome phone type dreams phone google update typical phone pixel time grain salt call phone return return policy talk thati love convenience reliability elite series activity watch apple watch cost wal mart stylish plantronics explorer ear bud awesome roam hands free chatting friends family,0,0,0,0.78482,0,0,0
363,Kimberly,7,a,https://drive.google.com/open?id=16SvyjpxcCBttGRCAIAg2u0tLsrobczEG&authuser=nick@gauge.io,https://drive.google.com/open?id=16SvyjpxcCBttGRCAIAg2u0tLsrobczEG,video,warranty devices weave bit upgraded phones recently computer paid cabinet bar passports stuff insurance warranty,0,0,0,0,0,0,0
365,Gerardo,10,a,https://drive.google.com/open?id=16Vl3sBh09f0pHym2DFYAcbc0PY1DEJKy&authuser=nick@gauge.io,https://drive.google.com/open?id=16Vl3sBh09f0pHym2DFYAcbc0PY1DEJKy,video,typically upgrade upgradenude verizon themgirls bedroom provide provider isinpretty upgraded phoneso pops bit offersonmy phone itselfso saidgo herego shopinfinite bunch optionsi notuminto apple im team android tend phone camerathats specs camera fast terms ram capabilitiesi storage huge amount pictures friends familyand secure phone tend forward android googlealong typeim real real theandroid eventually coming foldableflat screen phonewhich pretty cool seeshe disagreed offer id forward im spending moneyyou bit samsung pretty excuse meupgrade atlanta bit ofoptions therebut heard google pixel pretty cool lgforgot lg phone thatsthat videoyou knowsome cool bells whistlesi pretty honestly ive iphone wife children oneand issues day cameras horrible yeah im fanthe android google lg type install type app install phoneso likeit developers phone technically test apps apple cantunless jailbreak thatsoa true itwho google pixel excel discover capture store world pixel xl pixel toofeatures smart camera takes beautiful photos light fast changing charging battery google assistant builtphone warranty peace mind pretty coolits included verizon cable blah blahe reviewsbe half bad meanexcellent phone quirks read reviews people thinkadvice iphone user awesome awesome phone type roomsletsphone google update typical iphone live pixel okanother time grain salt butlike seeif call dont phone return whats return policy talk aboutplum,0,0,0,0.639539,0,0,0
365,Gerardo,11,a,https://drive.google.com/open?id=1G2ccxW_UrzUWEmSx3RCX2uAy2FfjR2-p&authuser=nick@gauge.io,https://drive.google.com/open?id=1G2ccxW_UrzUWEmSx3RCX2uAy2FfjR2-p,video,warranty devices weve quitebit havent upgraded phones recently computer paid andbut keeping cabinet berdych passports stuff documents surancethats itbut dont warranty verizon phones buy tvs originally warranty android wifes iphone warranty tvs dvd players expired phones belongings storage moved las vegas moved belongings home moved furnished paid company time,0,0,0,0,0.52491,0,0
